patient_id,FUCA2,CFLAR,SKAP2,MCUB,RPAP3,TNFRSF12A,ARSD,TEAD3,NADK,BAZ1B,HFE,SCMH1,MRC2,TMEM159,BRCA1,PRICKLE3,EXTL3,COX15,BID,EHD2,CHPF2,MAP2K3,MSR1,TNC,CAPG,CUL7,CTNNA1,LTBP1,HEXB,NFE2L3,SIKE1,SZRD1,MRPL43,SOAT1,NDC1,BCAT1,TNK2,CASP8,SBNO2,TBC1D1,ELAVL1,ASPM,IDI1,SP100,TRAM1,PRR11,RAB27A,RAD18,NFATC3,EVC,NDE1,IGF2BP2,GLI2,TEAD2,FNDC3B,UNG,MBNL3,DNAJC10,POLD3,SLC25A43,NRDC,SDF4,RBL1,BZW1,TRAF5,REST,TXLNA,SLC25A24,AURKA,ALG6,TPX2,C3orf18,XRN2,TMEM230,GANAB,EFNB1,KIF4A,CMTM6,MAP3K20,CLSPN,TGFB2,ADA2,CDC6,MAP3K1,SEMA4G,SH3GLB1,PCSK5,RAB36,RASL10A,MYH9,DESI1,KHNYN,PYGL,CDKN3,POFUT1,JAG1,MYL12A,PLP2,PLS3,SMS,TIMP1,KLHL4,GLA,BEX4,RUBCNL,CPQ,SH2D4A,ERI1,DCTN6,SYDE1,PRKD2,KDELR1,PLEKHA4,SIPA1L3,CDK6,POLR1F,ITGB8,ZC3HAV1,NOD1,PLOD3,MEST,MEOX2,TMEM248,AEBP1,BAG1,FBXW4,CUEDC2,BCCIP,DNAJC12,CPD,LRRC59,RAB34,SLAIN2,GALNT7,MLEC,ELK3,ALDH2,HDDC2,ALDH5A1,TTK,TENT5A,KIF20A,ERGIC1,SMC4,USP4,ECT2,STEAP3,CENPA,ACADL,IGFBP2,GGCX,OTX1,THADA,NFE2L2,GPX7,WDR77,CAPZA1,SLC35D1,PLA2G4A,CD58,TTF2,LGALS8,ADGRL2,ECE1,CNN3,F3,DARS2,DHDDS,CENPF,TXNDC12,KIF14,DCLRE1B,RPN2,SPP1,NEK6,TMEM214,CNRIP1,CUTC,DENND10,PLEKHG1,ARAP3,CENPL,UTP20,RNF170,ECHDC2,KIF18A,CRY2,COPA,FAM126A,FKBP9,CALD1,SLC25A16,ADGRE5,CDK2,STIL,HJURP,TNFAIP6,ZNFX1,BTN2A3P,EFNB2,DMAC2L,SOX9,MGME1,MCM8,ZNF436,PLAGL2,RHOJ,DLGAP5,HNRNPH2,APOBEC3F,CALU,EIF2AK4,DCTD,MIS18BP1,SGO1,NECTIN2,COLGALT1,ACTN4,LSP1,TUBGCP2,ULBP3,CAP1,IL13RA1,TOP2A,CHSY1,FAAP24,SPATA6,TRIM5,RPA1,WBP2,ALOX5AP,SWAP70,ARNTL,CCNB1,VAV3,PTGFRN,CEPT1,ANKRD16,CDCA8,GGACT,ANXA1,CEMIP2,CCNJL,PKIB,GNS,LAMC1,TMBIM1,ARMC9,TMEM127,SCYL2,SPRY2,KDELR2,TTYH3,RIPK1,GGH,ITPRID2,PARP9,TMOD3,SEC31A,SHROOM3,CENPE,CASP6,LEF1,C1RL,TMTC3,NEDD1,GAS2L3,BRCA2,FAM181A,UNC45A,IQGAP1,TOM1L1,ERBB2,FKBP10,DPP9,IFITM3,EMP3,ARHGEF19,DMRTA2,PIGK,CTTNBP2NL,PRUNE1,TPM3,GALNT2,PDIA6,GALM,EML4,MEIS1,TEX261,ADPRH,OCIAD2,CCNA2,OSMR,IQGAP2,FEM1C,ZMYM4,SDK1,TMEM209,TMEM140,MSN,BIN3,GINS4,UGCG,MSRB2,GLUD1,RPP30,FRA10AC1,DNAJB12,SERPING1,SERPINH1,CHEK1,ITGB1,CTF1,LATS2,SEC24D,EXT2,EPS8,INPP1,BICD1,SERP2,TIAL1,PTPN14,ZNF776,ZFP36L2,SLC30A6,MR1,CAST,TMEM87B,RBMS1,TRIP12,HS2ST1,CEP112,TDH,SKA1,SLC25A28,SLC16A1,PDIA4,TMEM237,SLC26A2,ADAMTS3,ZDHHC5,NTAN1,MMP14,ZFHX2.AS1,ARSL,RER1,SKI,PAFAH2,PRXL2C,XKR8,WASF2,H2BC5,TAGLN2,F11R,IFNGR2,HLCS,ZYX,SHC1,SLC25A45,SELENON,DRAXIN,PDPN,DIRAS3,NEXN,SLC30A7,NCSTN,IER5,KLHDC8A,S100A11,CCNYL1,ANTXR2,FSTL1,SGO2,NUAK2,IL17RC,HPS3,KIF15,SPRY1,ANXA5,ASB5,GPX8,CMYA5,CGAS,STK17A,CDCA7L,FABP5,DLC1,TNFRSF11B,DNAAF5,FZD6,C9orf64,SLITRK5,DDIAS,FAM204A,ENOX2,IKBIP,POLL,TUB,CENPN,WEE1,BEX3,FAM111A,NEMP1,EVA1C,TEF,RAB8A,TUBA1C,PROSER3,VASN,RFWD3,STAT3,ABHD15,PPIC,CHST14,PGM2,PTPN9,CCDC8,CKAP2L,BUB1,ZNF32,TRIM56,NANP,GLB1,METTL7B,CDH2,PDGFD,MORN4,SHCBP1,CANT1,PTCRA,TMEM51,RRM2,ZNF217,GNG12,TCEAL1,MANEA,EFEMP2,LRRC20,MYD88,ARPP21,EVC2,ZBTB21,PPP1R3B,PLK3,DPY19L1,GNG5,ZWILCH,CEP135,CTDSP2,PAAF1,GPR156,B3GNT5,PHETA2,RPS6KA3,SAMD9L,TGIF1,CAVIN1,POGLUT3,FAM133A,MEIS3P1,NSUN7,SERTAD2,PSTK,ZNF816,FZD2,SSTR2,PPA1,RNF135,BACE2,KPNA2,IGIP,ANXA2,SRPRA,GJC1,CHST6,SF3A3,FBXL7,TMEM50A,CHEK2,PLA2G6,SEPTIN9,CDCA2,RBM43,TCEAL2,SP140L,ROR1,P4HB,GSAP,ARL4C,RAB42,PLSCR1,PTAR1,H1.9P,UROS,SPATS2L,NTNG2,ASB13,ARL9,TCEAL3,LAMA2,MAML3,CASP4,SLC2A10,FAM114A1,KLHDC1,H2BC12,ZNF347,FCHSD1,HMGN5,HOXC4,ZNF480,ZNF28,WDHD1,GLMP,LDB1,ARHGAP11A,OSTC,CCDC152,ITPRIPL1,PRMT6,KIFBP,EEF1AKMT2,LRIT2,ZDHHC18,COL5A2,CARD16,GABBR1,MIR1915HG,SAMD9,LINC00634,ITPRIPL2,C21orf62,SFT2D2,NRAS,CLIC1,NUDT19,PAXIP1.AS2,SLC44A3.AS1,AC064875.1,LINC01831,TMEM185B,TP73.AS1,AL731569.1,TMEM254.AS1,AC007098.1,ANXA2P2,AC093673.1,PINLYP,AC131097.3,PPP1R3E,DICER1.AS1,KIAA0040,MTX1P1,APOBEC3G,RPL39P36,AQP1,C22orf39,DDOST,APOBEC3C,CRNDE,LINC02100,AC010273.3,LINC02381,AC098851.1,FOXD1,C8orf88,WAC.AS1,FPGT,AC120036.4,MIR9.3HG,AC022613.1,FAM181A.AS1,SLC25A21.AS1,LINC01579,AC015909.3,RN7SL689P,LINC00672,AC015922.2,SEC22B,FSBP,SRGAP2,RUNDC3A.AS1,FBXO17,RPARP.AS1,AL513477.1,AL121655.1,AL512329.2,AL391834.1,AL731533.2,AC004067.1,AC092437.1,AL049637.1,RELA.DT,AC008875.2,AC084198.2,AC188617.1,AC005400.1,AC093599.2,AL354743.2,AL592295.6
TCGA-CS-4938,0.4133019279043718,0.09260268701702631,0.03336299618840885,0.019414547337411964,0.22144161377271543,0.021791682629786913,0.047372851809964374,0.050509313154831204,0.24199975127471707,0.2520859237480751,0.050349875331778336,0.13523704487532978,0.08679609270377611,0.014949395354232523,0.10500341261090984,0.022662706611570244,0.07652865122136719,0.3725014738106627,0.24419553713681635,0.12424586158033346,0.0726680331803064,0.013632690952225412,0.018706507756923885,0.11489102096366058,0.08869328391734052,0.03129143188597945,0.5911422745441023,0.12771334781528096,0.1741068938705476,0.01750417066882362,0.16946456743616986,0.39642690454550245,0.25493250623127117,0.19139790631278417,0.20712049637456648,0.022785015084446705,0.0355446052059149,0.05570174557579897,0.00810942904016113,0.28927789057490916,0.11580204827877572,0.005283988691852995,0.25827903624308357,0.032353984438088186,0.124725811933563,0.30084123380958744,0.12234016613293885,0.09091428082094023,0.24481147451917856,0.03482592697424285,0.09465440926115082,0.0009116076001853704,0.1450495499590872,0.0596883299603913,0.09562681571651074,0.14713234322607366,0.07093483658814845,0.2746490584494987,0.12346601322814565,0.34201998487200924,0.2535243784540352,0.21226951216651632,0.07888764044943819,0.2716310139344171,0.04264674410007977,0.2099000838990161,0.12315357657539633,0.03781192110711561,0.01657488919549212,0.026040487662904635,0.019990682184601503,0.5580852644166188,0.13231505936826027,0.16113825544027718,0.20065993007037616,0.07058091043566192,0.017931209936443468,0.169830283689413,0.19352014968651182,0.016743965233904246,0.03335689101508707,0.08956428067966718,0.038552837188219426,0.03389012632500647,0.320584591742328,0.32421772724487347,0.16919425560159299,0.0586650438981778,0.10505259433641323,0.040350851609892685,0.4100293246489146,0.040971249558960324,0.0968523593869844,0.0066671726400719285,0.34418907826758727,0.06881751229271638,0.05357708004913732,0.027643804317736095,0.21095984744146623,0.2567327607949638,0.0012341839081272939,0.043155270384853894,0.05148062384026747,0.38564005754272285,0.07032229580573952,0.12217777020299422,0.008179004764945718,0.1467066208102065,0.31429052600063623,0.19588187483066924,0.16224139375157048,0.23283436113815859,0.04301151944297206,0.13268198706481354,0.04337732655322252,0.23108332766213946,0.20185484239348025,0.3655141598276047,0.07249984819964783,0.10995572472156279,0.06433927534620563,0.0005826648382369385,0.07607722988903283,0.0073487226036204134,0.2953511957339614,0.18709032598189962,0.22075227338566974,0.34679774509757527,0.368340009963481,0.1326811720181339,0.23762295163323444,0.018906065303081178,0.164720810277125,0.11828871426789583,0.27246866449354346,0.14273381391630333,0.47524109168069084,0.2193386242603112,0.6023071483856174,0.01356058599001109,0.04945969784586649,0.007091058376348594,0.32224664876246384,0.04456479871137932,0.2660822622967259,0.02749907994521903,0.06434943455686973,0.012347572047679384,0.027923834805247842,8.307604297239785e-05,0.17091466284764292,0.025322788028626125,0.3559519285578566,0.45504033048775705,0.17790690276746896,0.22253916706894283,0.17266442378748398,0.14390775640715084,0.0674700188311474,0.07223936333724228,0.09489369779802581,0.11875354276678897,0.0,0.1943679659209305,0.3175624379635869,0.10906860041534742,0.23220386080190913,0.34798150110800663,0.01304363711651585,0.13751964150613977,0.019801815582083594,0.2550619337330941,0.3262606766415316,0.019910492123216033,0.1761536557760195,0.23135990876273965,0.30763271823350696,0.4772082966745448,0.7198622632649868,0.20229746877713217,0.011664432327028695,0.1495683349473554,0.26626459643269595,0.329914132794839,0.02333499029271907,0.08994388386858815,0.33732674029402404,0.2639938608957286,0.027421353951484394,0.061145502161219084,0.07693167008005958,0.1621297996327932,0.012292285531149416,0.07291074726523653,0.034565084194291266,0.012199328575384662,0.0043135715791233304,0.504147819102406,0.09652275581344998,0.06764610548691778,0.3974945236869467,0.21850414449698852,0.1448618441477802,0.027092988857114683,0.2136135268164545,0.055193116371179504,0.012539812331673176,0.009639253964834053,0.49478848223115235,0.05857422299500109,0.137171628900332,0.237797387751009,0.2951304158490506,0.07296326902801129,0.01946606064779744,0.21702675851829206,0.06272143353006328,0.07400989177970782,0.009146307248588774,0.0863223262483131,0.023491694994887104,0.3953563304213259,0.1702422771882809,0.00977251065100309,0.022544731610337966,0.16174857813257162,0.5287873073038971,0.05189578990575376,0.5303559735207206,0.18131592237473504,0.10851707980252111,0.08637189699172532,0.05649618558306089,0.033121004695366864,0.001689827052337437,0.04343356123698051,0.39391670027075293,0.09942756314245266,0.01624772797801126,0.021166315208608424,0.006333201898705152,0.028747892313813167,0.07976079237525696,0.0060089522867006785,0.14323137693892252,0.052708850322034456,0.07161250568427965,0.1255449540370195,0.3186651226444889,0.11959967561191391,0.2038803025320618,0.058070924592689005,0.026792431282699154,0.2338703109475021,0.07518639084322168,0.08821099725825693,0.08620000185996335,0.2611280505750915,0.1496773012312903,0.02220376580914434,0.007597530091341093,0.15281059195226582,0.03370451496003394,0.007093310677314237,0.38148749594024034,0.269679568868895,0.016131135326441278,0.012186355389723753,0.1306268547749258,0.23809489668621575,0.09368442234167937,0.005681375982566737,0.08198076272415293,0.10139141253501377,0.10678935738717196,0.02127731471643067,0.014458500677091174,0.006368224916269639,0.004928244388701872,0.2705297412847013,0.2244572183472387,0.1844720015500872,0.14248700635820477,0.183358635529564,0.3955099687642519,0.24480199063725697,0.11344336355790437,0.0,0.3245320319057688,0.08916043369861426,0.004094922737306843,0.010561256518724277,0.0141693463687,0.028493919377165843,0.13294338394378602,0.42892483093346245,0.060079921237041756,0.11379750828760712,0.08040231170971562,0.08452869192126435,0.15005654161954868,0.06533544991227337,0.05326359268432894,0.29468563989554003,0.653787106602769,0.5001342642320086,0.43709998577727216,0.33482416244073965,0.007384670556398356,0.0664652056032535,0.017952346240155508,0.08723117711359259,0.1449110618020443,0.07735660631323,0.0759578279429982,0.3191815207836811,0.1404087820631768,0.3875400695885428,0.043326115865925593,0.20914207275223062,0.10751370276883782,0.2748500585137507,0.20469922261210088,0.10623058263157249,0.26548083543722745,0.2532667812492642,0.20934581709109013,0.03785212511837624,0.09843526418994117,0.3367329790139277,0.19543854052926674,0.12553512209828158,0.14678151195877873,0.014424236071072908,0.14944551212165774,0.11830849699989754,0.15716692145159247,0.2422619047619048,0.030862321979222555,0.008392326682112905,0.0662063994133768,0.15409521024376996,0.04325557005402372,0.09842633993380177,0.056893696198908134,0.23095737485396495,0.31733244568119723,0.32879818594104304,0.1481473059474947,0.02034160762047768,0.5047457893221922,0.04286945576928339,0.010429984622364146,0.02897990182979143,0.0917118766825642,0.15780454614182757,0.031108292560998056,0.03156125817113641,0.015517161517439435,0.17483725026333513,0.017253168920560825,0.026314249755813316,0.026163725666563088,0.13529993196492984,0.11237340241257159,0.3218832270174763,0.016194766194766202,0.025244194495850643,0.06624785000775946,0.17196803985903508,0.07225503749319258,0.061923730661386026,0.04892513978611367,0.04620199412862197,0.11540097184168878,0.2746949171872822,0.06094808126410834,0.006170815194909024,0.12107513174872138,0.004270881284844765,0.003751790089119809,0.0030784108308485785,0.07900426215331399,0.13157785225661264,0.03529510442586742,0.05471009806759418,0.08447145147918125,0.004544469937093573,0.1986183074265976,0.0,0.11856596368607304,0.2955754165287432,0.023495184960135522,0.5735379776328052,0.1477103007743388,0.050601513084459884,0.16286937985254143,0.46887972510953846,0.027774546676489216,0.035379066791264624,0.25321829671761364,0.1019563859580784,0.10849239470023486,0.12749761522160832,0.29894359276729565,0.279330718435033,0.05520241855777989,0.17945086346129951,0.01369937177375526,0.0993261366634421,0.31230088356691094,0.36188402928953095,0.05951314508276534,0.18617147348872373,0.2199394476187168,0.13196868087496927,0.0055232727061421336,0.014192824372050038,0.022060727823514176,0.17346992466217565,0.18088638660314713,0.18537483458949428,0.19327297915525626,0.005951185286353611,0.3085243142919426,0.010890300700622711,0.3661166890146188,0.02442058478967137,0.2026886420948431,0.006974514412965483,0.06191267659656076,0.01360089312531523,0.10731714013136671,0.2181370298142216,0.15122506299162825,0.11118729499842483,0.027755829007209205,0.2392986629839081,0.1640088257322726,0.14639180490115636,0.014417449396180088,0.35171958008184845,0.1336675443926811,0.0340096148343158,0.03903580629308649,0.017827419616758686,0.054098404756140195,0.03885311964426329,0.04125380663622928,0.34619606799507663,0.018292682926829267,0.03873082079547148,0.022421570743035642,0.12227741312360793,0.07136511165288145,0.18827242997298452,0.06936948787597921,0.29537230099579703,0.3670905251995417,0.35850758596704774,0.014116126398857102,0.16146569044014608,0.3059015248515889,0.5137219510194035,0.06720380882622233,0.01036557922429833,0.2935362653402415,0.11944890679881287,0.08330719159281624,0.07875484521298151,0.8221258657999952,0.06334714698880926,0.10507842649184038,0.02739726027397261,0.1300313188725206,0.27074196553583985,0.20837003644402996,0.2300010066385162,0.06841908656587303,0.21519068475590214,0.15380889206381598,0.02869899832564697,0.21439198100764967,0.23948197018174788,0.08260556179492767,0.07787461343829069,0.15269961291233466,0.04813416581966023,0.04730652754730222,0.10901279635218303,0.022110016935332124,0.12748846258257168,0.00264427763696627,0.16960184388644514,0.2949831139876389,0.12644445980082772,0.25239815896132445,0.004605224480197534,0.3181348847476698,0.0,0.10562548011581871,0.0434025170456252,0.20974019314127165,0.1247474006254304,0.24600579749224755,0.11020052449788918,0.1459753292912398,0.05158260074401978,0.25162038142454646,0.020027541936393306,0.21819497106365993,0.3259771094606113,0.05976338768739633,0.14778743799810515,0.3746140456214556,0.02236316973623218,0.16116024298644885,0.05172716114325794,0.033042093068159875,0.12096092166781022,0.5148047256684333,0.35874799357945425,0.05495164819651302,0.12100318778979907,0.00841369704301304,0.025923074554245064,0.17070500449159057,0.04890217584984854,0.06644492693367827,0.3089657116891223,0.23251130622907054,0.13804232658831575,0.40163005992495143,0.2893675741712507,0.0595059733234573,0.27294736842105266,0.1023966636028151,0.029403304675764644,0.0076326611128814436,0.0,0.38977511945734616,0.03365907841443301,0.0980440097799511,0.27924956190083494,0.04999865811438233,0.0629185150595377,0.05122024706236818,0.007411387597042856,0.0,0.14574355351465915,0.07286656914641719,0.014758117726655584,0.2369839864810493,0.05783083497252934,0.20966494446678835,0.051676693333045635,0.569798709280885,0.24706727346212515,0.0676775886304555,0.01838758059175286,0.0,0.02508576061872388,0.0755272719454776,0.07651937120930807,0.0045348132868392186,0.30626062576430935,0.2312902072909221,0.20341957586330103,0.3037079485810292,0.1342405736049171,0.015774357133240584,0.11741321500993837,0.24408753671414746,0.0014767983012828187,0.004110652041693756,0.08195563742420754,0.23747330784128717,0.3914851985512786,0.4349052546360716,0.11563137400333764,0.06522850899623414,0.039543926711922486,0.016189314466943158,0.10304659498207885,0.04740915789333937,0.17257665411511566,0.01722651626948759,0.1515746191944678,0.03158189843459665,0.01376757417166615,0.462205403333972,0.013491865722117405,0.13995667945405674,0.008350867964229354,0.24062900436670356,0.0,0.036230175107599794,0.003763483013922647,0.034767117777203115,0.7246401127478943
